day_hour,clientip,id,no_get,no_post,no_head
2019-01-31 23,54.36.149.109,1,0,1,0
2019-01-31 23,54.36.149.121,1,0,1,0
2019-01-31 23,54.36.149.135,1,0,1,0
2019-01-31 23,91.99.72.125,1,0,1,0
2019-01-31 23,40.77.167.257,5,0,5,0
2019-01-31 23,40.77.167.289,5,0,5,0
2019-01-31 23,31.56.96.242,2,0,2,0
2019-01-31 23,31.56.96.260,2,0,2,0
2019-01-31 23,40.77.167.346,5,0,5,0
2019-01-31 23,91.99.72.259,1,0,1,0
2019-01-31 23,91.99.72.439,1,0,1,0
2019-01-31 23,91.99.72.482,1,0,1,0
2019-01-31 23,54.36.149.523,1,0,1,0
2019-01-31 23,31.56.96.574,2,0,2,0
2019-01-31 23,31.56.96.637,2,0,2,0
2019-01-31 23,91.99.72.605,1,0,1,0
2019-01-31 23,54.36.149.653,1,0,1,0
2019-01-31 23,66.249.66.814,1,0,1,0
2019-01-31 23,91.99.72.751,1,0,1,0
2019-01-31 23,54.36.149.781,1,0,1,0
2019-01-31 23,40.77.167.878,5,0,5,0
2019-01-31 23,54.36.149.835,1,0,1,0
2019-01-31 23,54.36.149.855,1,0,1,0
2019-01-31 23,31.56.96.883,2,0,2,0
2019-01-31 23,66.249.66.1089,1,0,1,0
2019-01-31 17,91.99.72.29,1,0,1,0
2019-01-31 19,40.77.167.145,5,0,5,0
2019-01-31 23,91.99.72.67,1,0,1,0
2019-01-31 23,31.56.96.115,2,0,2,0
2019-01-31 23,31.56.96.341,2,0,2,0
2019-01-31 23,66.249.66.527,1,0,1,0
2019-01-31 23,66.249.66.534,1,0,1,0
2019-01-31 23,66.249.66.552,1,0,1,0
2019-01-31 23,31.56.96.427,2,0,2,0
2019-01-31 23,31.56.96.495,2,0,2,0
2019-01-31 23,31.56.96.512,2,0,2,0
2019-01-31 23,40.77.167.698,5,0,5,0
2019-01-31 23,91.99.72.597,1,0,1,0
2019-01-31 23,91.99.72.623,1,0,1,0
2019-01-31 23,91.99.72.629,1,0,1,0
2019-01-31 23,31.56.96.681,2,0,2,0
2019-01-31 23,66.249.66.840,1,0,1,0
2019-01-31 23,31.56.96.797,2,0,2,0
2019-01-31 23,40.77.167.890,5,0,5,0
2019-01-31 23,31.56.96.819,2,0,2,0
2019-01-31 23,31.56.96.899,2,0,2,0
2019-01-31 23,54.36.149.901,1,0,1,0
2019-01-31 23,40.77.167.994,5,0,5,0
2019-01-31 23,31.56.96.943,2,0,2,0
2019-01-31 23,31.56.96.965,2,0,2,0
2019-01-31 23,40.77.167.1055,5,0,5,0
2019-01-31 23,31.56.96.980,2,0,2,0
2019-01-31 18,91.99.72.30,1,0,1,0
2019-01-31 20,40.77.167.146,5,0,5,0
2019-01-31 23,91.99.72.93,1,0,1,0
2019-01-31 23,31.56.96.147,2,0,2,0
2019-01-31 23,31.56.96.188,2,0,2,0
2019-01-31 23,31.56.96.191,2,0,2,0
2019-01-31 23,66.249.66.353,1,0,1,0
2019-01-31 23,54.36.149.219,1,0,1,0
2019-01-31 23,40.77.167.336,5,0,5,0
2019-01-31 23,40.77.167.377,5,0,5,0
2019-01-31 23,31.56.96.326,2,0,2,0
2019-01-31 23,31.56.96.444,2,0,2,0
2019-01-31 23,91.99.72.415,1,0,1,0
2019-01-31 23,91.99.72.416,1,0,1,0
2019-01-31 23,40.77.167.559,5,0,5,0
2019-01-31 23,54.36.149.520,1,0,1,0
2019-01-31 23,66.249.66.673,1,0,1,0
2019-01-31 23,91.99.72.542,1,0,1,0
2019-01-31 23,66.249.66.794,1,0,1,0
2019-01-31 23,40.77.167.807,5,0,5,0
2019-01-31 23,91.99.72.714,1,0,1,0
2019-01-31 23,40.77.167.886,5,0,5,0
2019-01-31 23,54.36.149.887,1,0,1,0
2019-01-31 23,66.249.66.1053,1,0,1,0
2019-01-27 8,54.36.149.46,1,0,1,0
2019-01-31 23,66.249.66.266,1,0,1,0
2019-01-31 23,31.56.96.127,2,0,2,0
2019-01-31 23,66.249.66.270,1,0,1,0
2019-01-31 23,40.77.167.238,5,0,5,0
2019-01-31 23,66.249.66.303,1,0,1,0
2019-01-31 23,31.56.96.287,2,0,2,0
2019-01-31 23,54.36.149.311,1,0,1,0
2019-01-31 23,91.99.72.339,1,0,1,0
2019-01-31 23,54.36.149.407,1,0,1,0
2019-01-31 23,54.36.149.456,1,0,1,0
2019-01-31 23,66.249.66.640,1,0,1,0
2019-01-31 23,54.36.149.495,1,0,1,0
2019-01-31 23,40.77.167.593,5,0,5,0
2019-01-31 23,91.99.72.579,1,0,1,0
2019-01-31 23,40.77.167.714,5,0,5,0
2019-01-31 23,91.99.72.631,1,0,1,0
2019-01-31 23,54.36.149.718,1,0,1,0
2019-01-31 23,91.99.72.798,1,0,1,0
2019-01-31 23,66.249.66.1029,1,0,1,0
2019-01-31 23,31.56.96.912,2,0,2,0
2019-01-31 23,54.36.149.915,1,0,1,0
2019-01-31 23,54.36.149.168,1,0,1,0
2019-01-31 23,91.99.72.202,1,0,1,0
2019-01-31 23,66.249.66.418,1,0,1,0
2019-01-31 23,31.56.96.317,2,0,2,0
2019-01-31 23,40.77.167.400,5,0,5,0
2019-01-31 23,40.77.167.518,5,0,5,0
2019-01-31 23,54.36.149.432,1,0,1,0
2019-01-31 23,40.77.167.690,5,0,5,0
2019-01-31 23,66.249.66.845,1,0,1,0
2019-01-31 23,54.36.149.709,1,0,1,0
2019-01-31 23,31.56.96.747,2,0,2,0
2019-01-31 23,40.77.167.950,5,0,5,0
2019-01-31 23,31.56.96.911,2,0,2,0
2019-01-31 23,31.56.96.923,2,0,2,0
2019-01-31 23,31.56.96.960,2,0,2,0
2019-01-31 23,40.77.167.1046,5,0,5,0
2019-01-31 23,40.77.167.178,5,0,5,0
2019-01-31 23,31.56.96.159,2,0,2,0
2019-01-31 23,31.56.96.207,2,0,2,0
2019-01-31 23,40.77.167.294,5,0,5,0
2019-01-31 23,66.249.66.436,1,0,1,0
2019-01-31 23,31.56.96.358,2,0,2,0
2019-01-31 23,66.249.66.514,1,0,1,0
2019-01-31 23,40.77.167.450,5,0,5,0
2019-01-31 23,91.99.72.405,1,0,1,0
2019-01-31 23,91.99.72.452,1,0,1,0
2019-01-31 23,31.56.96.501,2,0,2,0
2019-01-31 23,66.249.66.690,1,0,1,0
2019-01-31 23,40.77.167.643,5,0,5,0
2019-01-31 23,54.36.149.557,1,0,1,0
2019-01-31 23,66.249.66.715,1,0,1,0
2019-01-31 23,91.99.72.550,1,0,1,0
2019-01-31 23,54.36.149.674,1,0,1,0
2019-01-31 23,40.77.167.784,5,0,5,0
2019-01-31 23,91.99.72.679,1,0,1,0
2019-01-31 23,66.249.66.875,1,0,1,0
2019-01-31 23,91.99.72.784,1,0,1,0
2019-01-31 23,66.249.66.977,1,0,1,0
2019-01-31 23,91.99.72.821,1,0,1,0
2019-01-31 23,54.36.149.922,1,0,1,0
2019-01-22 3,54.36.149.17,940,940,0,0
2019-01-31 14,91.99.72.26,1,0,1,0
2019-01-31 23,40.77.167.166,5,0,5,0
2019-01-31 23,54.36.149.391,1,0,1,0
2019-01-31 23,54.36.149.508,1,0,1,0
2019-01-31 23,66.249.66.684,1,0,1,0
2019-01-31 23,40.77.167.651,5,0,5,0
2019-01-31 23,91.99.72.582,1,0,1,0
2019-01-31 23,31.56.96.619,2,0,2,0
2019-01-31 23,31.56.96.675,2,0,2,0
2019-01-31 23,91.99.72.644,1,0,1,0
2019-01-31 23,31.56.96.722,2,0,2,0
2019-01-31 23,66.249.66.902,1,0,1,0
2019-01-31 23,31.56.96.791,2,0,2,0
2019-01-31 23,31.56.96.840,2,0,2,0
2019-01-31 23,91.99.72.845,1,0,1,0
2019-01-31 23,66.249.66.1028,1,0,1,0
2019-01-31 23,91.99.72.890,1,0,1,0
2019-01-31 23,54.36.149.943,1,0,1,0
2019-01-31 23,54.36.149.963,1,0,1,0
2019-01-31 13,91.99.72.25,1,0,1,0
2019-01-31 23,66.249.66.350,1,0,1,0
2019-01-31 23,66.249.66.356,1,0,1,0
2019-01-31 23,40.77.167.364,5,0,5,0
2019-01-31 23,54.36.149.331,1,0,1,0
2019-01-31 23,91.99.72.333,1,0,1,0
2019-01-31 23,54.36.149.366,1,0,1,0
2019-01-31 23,54.36.149.397,1,0,1,0
2019-01-31 23,91.99.72.378,1,0,1,0
2019-01-31 23,54.36.149.413,1,0,1,0
2019-01-31 23,31.56.96.473,2,0,2,0
2019-01-31 23,66.249.66.735,1,0,1,0
2019-01-31 23,31.56.96.613,2,0,2,0
2019-01-31 23,54.36.149.687,1,0,1,0
2019-01-31 23,91.99.72.669,1,0,1,0
2019-01-31 23,66.249.66.899,1,0,1,0
2019-01-31 23,91.99.72.725,1,0,1,0
2019-01-31 23,66.249.66.909,1,0,1,0
2019-01-31 23,91.99.72.830,1,0,1,0
2019-01-31 23,54.36.149.878,1,0,1,0
2019-01-31 23,54.36.149.949,1,0,1,0
2019-01-31 23,54.36.149.956,1,0,1,0
2019-01-31 23,91.99.72.35,1,0,1,0
2019-01-31 23,31.56.96.83,2,0,2,0
2019-01-31 23,40.77.167.176,5,0,5,0
2019-01-31 23,91.99.72.100,1,0,1,0
2019-01-31 23,91.99.72.178,1,0,1,0
2019-01-31 23,66.249.66.375,1,0,1,0
2019-01-31 23,31.56.96.235,2,0,2,0
2019-01-31 23,91.99.72.383,1,0,1,0
2019-01-31 23,91.99.72.391,1,0,1,0
2019-01-31 23,91.99.72.673,1,0,1,0
2019-01-31 23,54.36.149.728,1,0,1,0
2019-01-31 23,40.77.167.1029,5,0,5,0
2019-01-31 23,54.36.149.966,1,0,1,0
2019-01-22 3,34.247.132.53,940,940,0,0
2019-01-31 23,91.99.72.75,1,0,1,0
2019-01-31 23,66.249.66.258,1,0,1,0
2019-01-31 23,54.36.149.107,1,0,1,0
2019-01-31 23,66.249.66.261,1,0,1,0
2019-01-31 23,40.77.167.224,5,0,5,0
2019-01-31 23,40.77.167.312,5,0,5,0
2019-01-31 23,40.77.167.347,5,0,5,0
2019-01-31 23,40.77.167.358,5,0,5,0
2019-01-31 23,66.249.66.434,1,0,1,0
2019-01-31 23,66.249.66.442,1,0,1,0
2019-01-31 23,40.77.167.427,5,0,5,0
2019-01-31 23,54.36.149.344,1,0,1,0
2019-01-31 23,31.56.96.457,2,0,2,0
2019-01-31 23,40.77.167.635,5,0,5,0
2019-01-31 23,40.77.167.693,5,0,5,0
2019-01-31 23,66.249.66.795,1,0,1,0
2019-01-31 23,40.77.167.775,5,0,5,0
2019-01-31 23,66.249.66.945,1,0,1,0
2019-01-31 23,91.99.72.783,1,0,1,0
2019-01-31 23,31.56.96.909,2,0,2,0
2019-01-31 23,40.77.167.991,5,0,5,0
2019-01-31 23,31.56.96.914,2,0,2,0
2019-01-31 23,54.36.149.910,1,0,1,0
2019-01-31 23,91.99.72.926,1,0,1,0
2019-01-31 23,66.249.66.217,1,0,1,0
2019-01-31 23,31.56.96.100,2,0,2,0
2019-01-31 23,54.36.149.175,1,0,1,0
2019-01-31 23,66.249.66.377,1,0,1,0
2019-01-31 23,91.99.72.201,1,0,1,0
2019-01-31 23,40.77.167.419,5,0,5,0
2019-01-31 23,54.36.149.370,1,0,1,0
2019-01-31 23,31.56.96.409,2,0,2,0
2019-01-31 23,54.36.149.425,1,0,1,0
2019-01-31 23,40.77.167.520,5,0,5,0
2019-01-31 23,40.77.167.526,5,0,5,0
2019-01-31 23,40.77.167.572,5,0,5,0
2019-01-31 23,54.36.149.582,1,0,1,0
2019-01-31 23,31.56.96.724,2,0,2,0
2019-01-31 23,40.77.167.821,5,0,5,0
2019-01-31 23,40.77.167.846,5,0,5,0
2019-01-31 23,54.36.149.793,1,0,1,0
2019-01-31 23,91.99.72.862,1,0,1,0
2019-01-31 23,31.56.96.984,2,0,2,0
2019-01-23 4,91.99.72.16,1,0,1,0
2019-01-31 23,66.249.66.222,1,0,1,0
2019-01-31 23,40.77.167.193,5,0,5,0
2019-01-31 23,91.99.72.83,1,0,1,0
2019-01-31 23,66.249.66.282,1,0,1,0
2019-01-31 23,40.77.167.262,5,0,5,0
2019-01-31 23,40.77.167.263,5,0,5,0
2019-01-31 23,54.36.149.209,1,0,1,0
2019-01-31 23,66.249.66.391,1,0,1,0
2019-01-31 23,31.56.96.265,2,0,2,0
2019-01-31 23,31.56.96.268,2,0,2,0
2019-01-31 23,31.56.96.280,2,0,2,0
2019-01-31 23,40.77.167.359,5,0,5,0
2019-01-31 23,40.77.167.381,5,0,5,0
2019-01-31 23,40.77.167.410,5,0,5,0
2019-01-31 23,31.56.96.338,2,0,2,0
2019-01-31 23,54.36.149.343,1,0,1,0
2019-01-31 23,91.99.72.341,1,0,1,0
2019-01-31 23,91.99.72.403,1,0,1,0
2019-01-31 23,91.99.72.514,1,0,1,0
2019-01-31 23,40.77.167.632,5,0,5,0
2019-01-31 23,31.56.96.590,2,0,2,0
2019-01-31 23,91.99.72.611,1,0,1,0
2019-01-31 23,54.36.149.706,1,0,1,0
2019-01-31 23,40.77.167.801,5,0,5,0
2019-01-31 23,31.56.96.773,2,0,2,0
2019-01-31 23,66.249.66.917,1,0,1,0
2019-01-31 23,31.56.96.796,2,0,2,0
2019-01-31 23,66.249.66.962,1,0,1,0
2019-01-31 23,54.36.149.838,1,0,1,0
2019-01-31 23,91.99.72.833,1,0,1,0
2019-01-31 23,66.249.66.1020,1,0,1,0
2019-01-31 23,91.99.72.874,1,0,1,0
2019-01-31 23,31.56.96.949,2,0,2,0
2019-01-31 23,31.56.96.897,2,0,2,0
2019-01-22 3,54.36.148.10,940,940,0,0
2019-01-31 21,91.99.72.33,1,0,1,0
2019-01-31 23,66.249.66.219,1,0,1,0
2019-01-31 23,66.249.66.305,1,0,1,0
2019-01-31 23,66.249.66.385,1,0,1,0
2019-01-31 23,66.249.66.387,1,0,1,0
2019-01-31 23,91.99.72.233,1,0,1,0
2019-01-31 23,31.56.96.309,2,0,2,0
2019-01-31 23,91.99.72.354,1,0,1,0
2019-01-31 23,54.36.149.393,1,0,1,0
2019-01-31 23,40.77.167.514,5,0,5,0
2019-01-31 23,40.77.167.553,5,0,5,0
2019-01-31 23,40.77.167.562,5,0,5,0
2019-01-31 23,54.36.149.476,1,0,1,0
2019-01-31 23,40.77.167.679,5,0,5,0
2019-01-31 23,91.99.72.600,1,0,1,0
2019-01-31 23,66.249.66.848,1,0,1,0
2019-01-31 23,54.36.149.739,1,0,1,0
2019-01-31 23,54.36.149.756,1,0,1,0
2019-01-31 23,54.36.149.783,1,0,1,0
2019-01-31 23,40.77.167.885,5,0,5,0
2019-01-31 23,66.249.66.974,1,0,1,0
2019-01-31 23,91.99.72.811,1,0,1,0
2019-01-31 23,54.36.149.841,1,0,1,0
2019-01-31 23,40.77.167.1013,5,0,5,0
2019-01-31 23,91.99.72.928,1,0,1,0
2019-01-22 3,54.36.148.87,940,940,0,0
2019-01-31 23,54.36.149.72,1,0,1,0
2019-01-31 23,66.249.66.227,1,0,1,0
2019-01-31 23,31.56.96.89,2,0,2,0
2019-01-31 23,66.249.66.338,1,0,1,0
2019-01-31 23,54.36.149.213,1,0,1,0
2019-01-31 23,91.99.72.282,1,0,1,0
2019-01-31 23,54.36.149.345,1,0,1,0
2019-01-31 23,54.36.149.371,1,0,1,0
2019-01-31 23,54.36.149.427,1,0,1,0
2019-01-31 23,66.249.66.606,1,0,1,0
2019-01-31 23,31.56.96.474,2,0,2,0
2019-01-31 23,40.77.167.613,5,0,5,0
2019-01-31 23,31.56.96.537,2,0,2,0
2019-01-31 23,66.249.66.685,1,0,1,0
2019-01-31 23,54.36.149.538,1,0,1,0
2019-01-31 23,54.36.149.544,1,0,1,0
2019-01-31 23,91.99.72.532,1,0,1,0
2019-01-31 23,66.249.66.770,1,0,1,0
2019-01-31 23,31.56.96.657,2,0,2,0
2019-01-31 23,66.249.66.804,1,0,1,0
2019-01-31 23,91.99.72.688,1,0,1,0
2019-01-31 23,31.56.96.771,2,0,2,0
2019-01-31 23,31.56.96.829,2,0,2,0
2019-01-31 23,66.249.66.993,1,0,1,0
2019-01-31 23,66.249.66.1024,1,0,1,0
2019-01-31 23,54.36.149.880,1,0,1,0
2019-01-31 23,66.249.66.1105,1,0,1,0
2019-01-31 23,40.77.167.1049,5,0,5,0
2019-01-31 23,31.56.96.987,2,0,2,0
2019-01-31 23,54.36.149.980,1,0,1,0
2019-01-31 23,31.56.96.120,2,0,2,0
2019-01-31 23,40.77.167.265,5,0,5,0
2019-01-31 23,31.56.96.199,2,0,2,0
2019-01-31 23,91.99.72.264,1,0,1,0
2019-01-31 23,31.56.96.324,2,0,2,0
2019-01-31 23,31.56.96.342,2,0,2,0
2019-01-31 23,54.36.149.347,1,0,1,0
2019-01-31 23,40.77.167.437,5,0,5,0
2019-01-31 23,40.77.167.492,5,0,5,0
2019-01-31 23,54.36.149.411,1,0,1,0
2019-01-31 23,91.99.72.423,1,0,1,0
2019-01-31 23,31.56.96.513,2,0,2,0
2019-01-31 23,91.99.72.497,1,0,1,0
2019-01-31 23,40.77.167.683,5,0,5,0
2019-01-31 23,40.77.167.686,5,0,5,0
2019-01-31 23,66.249.66.772,1,0,1,0
2019-01-31 23,40.77.167.719,5,0,5,0
2019-01-31 23,54.36.149.693,1,0,1,0
2019-01-31 23,40.77.167.809,5,0,5,0
2019-01-31 23,54.36.149.722,1,0,1,0
2019-01-31 23,40.77.167.860,5,0,5,0
2019-01-31 23,54.36.149.784,1,0,1,0
2019-01-31 23,40.77.167.947,5,0,5,0
2019-01-31 23,31.56.96.919,2,0,2,0
2019-01-31 23,66.249.66.1063,1,0,1,0
2019-01-31 23,66.249.66.1068,1,0,1,0
2019-01-31 23,40.77.167.1028,5,0,5,0
2019-01-31 23,40.77.167.1045,5,0,5,0
2019-01-31 23,54.36.149.961,1,0,1,0
2019-01-31 17,54.36.149.55,1,0,1,0
2019-01-31 23,40.77.167.256,5,0,5,0
2019-01-31 23,91.99.72.187,1,0,1,0
2019-01-31 23,54.36.149.236,1,0,1,0
2019-01-31 23,66.249.66.411,1,0,1,0
2019-01-31 23,66.249.66.414,1,0,1,0
2019-01-31 23,66.249.66.456,1,0,1,0
2019-01-31 23,40.77.167.398,5,0,5,0
2019-01-31 23,91.99.72.294,1,0,1,0
2019-01-31 23,91.99.72.368,1,0,1,0
2019-01-31 23,91.99.72.419,1,0,1,0
2019-01-31 23,31.56.96.500,2,0,2,0
2019-01-31 23,31.56.96.527,2,0,2,0
2019-01-31 23,66.249.66.719,1,0,1,0
2019-01-31 23,31.56.96.611,2,0,2,0
2019-01-31 23,31.56.96.612,2,0,2,0
2019-01-31 23,91.99.72.584,1,0,1,0
2019-01-31 23,40.77.167.747,5,0,5,0
2019-01-31 23,91.99.72.703,1,0,1,0
2019-01-31 23,66.249.66.935,1,0,1,0
2019-01-31 23,40.77.167.877,5,0,5,0
2019-01-31 23,31.56.96.821,2,0,2,0
2019-01-31 23,40.77.167.919,5,0,5,0
2019-01-31 23,31.56.96.855,2,0,2,0
2019-01-31 23,54.36.149.864,1,0,1,0
2019-01-31 23,66.249.66.1042,1,0,1,0
2019-01-31 23,54.36.149.951,1,0,1,0
2019-01-31 23,91.99.72.925,1,0,1,0
2019-01-22 3,5.112.52.254,1880,1880,0,0
2019-01-31 14,66.249.66.205,1,0,1,0
2019-01-31 23,91.99.72.36,1,0,1,0
2019-01-31 23,91.99.72.39,1,0,1,0
2019-01-31 23,40.77.167.211,5,0,5,0
2019-01-31 23,91.99.72.148,1,0,1,0
2019-01-31 23,31.56.96.202,2,0,2,0
2019-01-31 23,31.56.96.221,2,0,2,0
2019-01-31 23,40.77.167.325,5,0,5,0
2019-01-31 23,31.56.96.248,2,0,2,0
2019-01-31 23,54.36.149.273,1,0,1,0
2019-01-31 23,66.249.66.428,1,0,1,0
2019-01-31 23,40.77.167.374,5,0,5,0
2019-01-31 23,54.36.149.339,1,0,1,0
2019-01-31 23,54.36.149.358,1,0,1,0
2019-01-31 23,31.56.96.511,2,0,2,0
2019-01-31 23,54.36.149.683,1,0,1,0
2019-01-31 23,54.36.149.690,1,0,1,0
2019-01-31 23,40.77.167.805,5,0,5,0
2019-01-31 23,66.249.66.873,1,0,1,0
2019-01-31 23,31.56.96.785,2,0,2,0
2019-01-31 23,31.56.96.823,2,0,2,0
2019-01-31 23,54.36.149.858,1,0,1,0
2019-01-31 23,91.99.72.64,1,0,1,0
2019-01-31 23,91.99.72.68,1,0,1,0
2019-01-31 23,54.36.149.164,1,0,1,0
2019-01-31 23,40.77.167.291,5,0,5,0
2019-01-31 23,54.36.149.292,1,0,1,0
2019-01-31 23,31.56.96.315,2,0,2,0
2019-01-31 23,66.249.66.480,1,0,1,0
2019-01-31 23,91.99.72.411,1,0,1,0
2019-01-31 23,91.99.72.417,1,0,1,0
2019-01-31 23,40.77.167.561,5,0,5,0
2019-01-31 23,31.56.96.499,2,0,2,0
2019-01-31 23,40.77.167.578,5,0,5,0
2019-01-31 23,40.77.167.607,5,0,5,0
2019-01-31 23,40.77.167.618,5,0,5,0
2019-01-31 23,54.36.149.531,1,0,1,0
2019-01-31 23,66.249.66.712,1,0,1,0
2019-01-31 23,54.36.149.603,1,0,1,0
2019-01-31 23,40.77.167.696,5,0,5,0
2019-01-31 23,54.36.149.656,1,0,1,0
2019-01-31 23,91.99.72.652,1,0,1,0
2019-01-31 23,91.99.72.681,1,0,1,0
2019-01-31 23,54.36.149.736,1,0,1,0
2019-01-31 23,66.249.66.939,1,0,1,0
2019-01-31 23,54.36.149.826,1,0,1,0
2019-01-31 23,66.249.66.1034,1,0,1,0
2019-01-31 23,40.77.167.1042,5,0,5,0
2019-01-31 23,40.77.167.1067,5,0,5,0
2019-01-22 3,54.36.148.232,940,940,0,0
2019-01-31 23,31.56.96.91,2,0,2,0
2019-01-31 23,91.99.72.79,1,0,1,0
2019-01-31 23,91.99.72.163,1,0,1,0
2019-01-31 23,91.99.72.219,1,0,1,0
2019-01-31 23,54.36.149.377,1,0,1,0
2019-01-31 23,31.56.96.388,2,0,2,0
2019-01-31 23,31.56.96.454,2,0,2,0
2019-01-31 23,54.36.149.469,1,0,1,0
2019-01-31 23,40.77.167.624,5,0,5,0
2019-01-31 23,31.56.96.596,2,0,2,0
2019-01-31 23,91.99.72.740,1,0,1,0
2019-01-31 23,66.249.66.1044,1,0,1,0
2019-01-31 23,66.249.66.1050,1,0,1,0
2019-01-22 3,157.55.39.245,2820,2820,0,0
2019-01-29 10,54.36.149.48,1,0,1,0
2019-01-31 23,91.99.72.77,1,0,1,0
2019-01-31 23,40.77.167.194,5,0,5,0
2019-01-31 23,91.99.72.86,1,0,1,0
2019-01-31 23,66.249.66.324,1,0,1,0
2019-01-31 23,54.36.149.238,1,0,1,0
2019-01-31 23,91.99.72.229,1,0,1,0
2019-01-31 23,54.36.149.289,1,0,1,0
2019-01-31 23,31.56.96.307,2,0,2,0
2019-01-31 23,91.99.72.274,1,0,1,0
2019-01-31 23,31.56.96.351,2,0,2,0
2019-01-31 23,54.36.149.435,1,0,1,0
2019-01-31 23,31.56.96.447,2,0,2,0
2019-01-31 23,31.56.96.460,2,0,2,0
2019-01-31 23,54.36.149.501,1,0,1,0
2019-01-31 23,66.249.66.659,1,0,1,0
2019-01-31 23,91.99.72.504,1,0,1,0
2019-01-31 23,54.36.149.579,1,0,1,0
2019-01-31 23,54.36.149.743,1,0,1,0
2019-01-31 23,40.77.167.875,5,0,5,0
2019-01-31 23,31.56.96.814,2,0,2,0
2019-01-31 23,31.56.96.834,2,0,2,0
2019-01-31 23,54.36.149.839,1,0,1,0
2019-01-31 23,66.249.66.1025,1,0,1,0
2019-01-31 23,66.249.66.1032,1,0,1,0
2019-01-31 23,66.249.66.1035,1,0,1,0
2019-01-31 23,40.77.167.971,5,0,5,0
2019-01-31 23,91.99.72.898,1,0,1,0
2019-01-31 23,66.249.66.1115,1,0,1,0
2019-01-31 23,40.77.167.1062,5,0,5,0
2019-01-31 23,91.99.72.42,1,0,1,0
2019-01-31 23,91.99.72.269,1,0,1,0
2019-01-31 23,31.56.96.349,2,0,2,0
2019-01-31 23,40.77.167.610,5,0,5,0
2019-01-31 23,66.249.66.680,1,0,1,0
2019-01-31 23,66.249.66.709,1,0,1,0
2019-01-31 23,40.77.167.646,5,0,5,0
2019-01-31 23,66.249.66.837,1,0,1,0
2019-01-31 23,66.249.66.892,1,0,1,0
2019-01-31 23,66.249.66.910,1,0,1,0
2019-01-31 23,40.77.167.925,5,0,5,0
2019-01-31 23,91.99.72.829,1,0,1,0
2019-01-31 23,66.249.66.1038,1,0,1,0
2019-01-31 23,31.56.96.941,2,0,2,0
2019-01-31 23,40.77.167.1022,5,0,5,0
2019-01-22 3,54.36.149.35,940,940,0,0
2019-01-26 7,54.36.149.45,1,0,1,0
2019-01-31 18,54.36.149.56,1,0,1,0
2019-01-31 23,54.36.149.82,1,0,1,0
2019-01-31 23,40.77.167.240,5,0,5,0
2019-01-31 23,54.36.149.154,1,0,1,0
2019-01-31 23,54.36.149.182,1,0,1,0
2019-01-31 23,40.77.167.337,5,0,5,0
2019-01-31 23,66.249.66.407,1,0,1,0
2019-01-31 23,40.77.167.378,5,0,5,0
2019-01-31 23,66.249.66.454,1,0,1,0
2019-01-31 23,54.36.149.351,1,0,1,0
2019-01-31 23,66.249.66.567,1,0,1,0
2019-01-31 23,91.99.72.408,1,0,1,0
2019-01-31 23,31.56.96.538,2,0,2,0
2019-01-31 23,91.99.72.521,1,0,1,0
2019-01-31 23,66.249.66.717,1,0,1,0
2019-01-31 23,40.77.167.704,5,0,5,0
2019-01-31 23,54.36.149.700,1,0,1,0
2019-01-31 23,54.36.149.711,1,0,1,0
2019-01-31 23,66.249.66.912,1,0,1,0
2019-01-31 23,40.77.167.850,5,0,5,0
2019-01-31 23,66.249.66.942,1,0,1,0
2019-01-31 23,91.99.72.816,1,0,1,0
2019-01-31 23,66.249.66.1048,1,0,1,0
2019-01-31 23,40.77.167.1051,5,0,5,0
2019-01-31 23,66.249.66.1117,1,0,1,0
2019-01-31 23,31.56.96.176,2,0,2,0
2019-01-31 23,91.99.72.159,1,0,1,0
2019-01-31 23,31.56.96.205,2,0,2,0
2019-01-31 23,91.99.72.260,1,0,1,0
2019-01-31 23,31.56.96.337,2,0,2,0
2019-01-31 23,40.77.167.475,5,0,5,0
2019-01-31 23,31.56.96.443,2,0,2,0
2019-01-31 23,31.56.96.498,2,0,2,0
2019-01-31 23,66.249.66.651,1,0,1,0
2019-01-31 23,31.56.96.524,2,0,2,0
2019-01-31 23,66.249.66.692,1,0,1,0
2019-01-31 23,31.56.96.628,2,0,2,0
2019-01-31 23,91.99.72.610,1,0,1,0
2019-01-31 23,31.56.96.690,2,0,2,0
2019-01-31 23,54.36.149.682,1,0,1,0
2019-01-31 23,66.249.66.846,1,0,1,0
2019-01-31 23,40.77.167.856,5,0,5,0
2019-01-31 23,91.99.72.743,1,0,1,0
2019-01-31 23,54.36.149.77,1,0,1,0
2019-01-31 23,54.36.149.106,1,0,1,0
2019-01-31 23,40.77.167.246,5,0,5,0
2019-01-31 23,91.99.72.203,1,0,1,0
2019-01-31 23,91.99.72.224,1,0,1,0
2019-01-31 23,40.77.167.382,5,0,5,0
2019-01-31 23,66.249.66.466,1,0,1,0
2019-01-31 23,40.77.167.513,5,0,5,0
2019-01-31 23,91.99.72.425,1,0,1,0
2019-01-31 23,66.249.66.611,1,0,1,0
2019-01-31 23,91.99.72.499,1,0,1,0
2019-01-31 23,31.56.96.598,2,0,2,0
2019-01-31 23,66.249.66.741,1,0,1,0
2019-01-31 23,54.36.149.639,1,0,1,0
2019-01-31 23,31.56.96.728,2,0,2,0
2019-01-31 23,91.99.72.707,1,0,1,0
