day_hour,clientip,count_Row,Get,Post,Head
2019-01-22 5,91.99.72.20,1,0,1,0
2019-01-22 1,91.99.72.473,1,1,0,0
2019-01-22 7,91.99.72.513,1,1,0,0
2019-01-22 8,91.99.72.799,1,0,1,0
2019-01-22 8,2.177.12.103,1,1,0,0
2019-01-22 6,2.177.12.564,1,1,0,0
2019-01-22 5,2.177.12.565,1,1,0,0
2019-01-22 2,2.177.12.567,1,1,0,0
2019-01-22 4,2.177.12.61,1,1,0,0
2019-01-22 1,2.177.12.639,1,1,0,0
2019-01-22 11,2.177.12.659,1,1,0,0
2019-01-22 6,2.177.12.849,1,1,0,0
2019-01-22 6,2.179.141.166,1,0,1,0
2019-01-22 0,2.179.141.403,1,0,1,0
2019-01-22 11,2.179.141.431,1,0,1,0
2019-01-22 2,2.179.141.489,1,0,1,0
2019-01-17 4,204.18.198.248,1,0,1,0
2019-01-28 7,204.18.198.248,1,0,1,0
2019-01-22 0,204.18.198.299,1,1,0,0
2019-01-22 2,204.18.198.529,1,1,0,0
2019-01-22 7,204.18.198.607,1,1,0,0
2019-01-22 1,204.18.198.637,1,1,0,0
2019-01-22 6,204.18.198.665,1,1,0,0
2019-01-22 2,204.18.198.691,1,1,0,0
2019-01-10 3,207.46.13.115,2,2,0,0
2019-01-27 3,207.46.13.136,1,1,0,0
2019-01-22 4,207.46.13.224,1,1,0,0
2019-01-22 5,207.46.13.318,1,1,0,0
2019-01-22 7,207.46.13.346,1,1,0,0
2019-01-22 8,207.46.13.549,1,1,0,0
2019-01-22 0,207.46.13.93,1,1,0,0
2019-01-22 10,31.56.96.194,1,1,0,0
2019-01-22 1,31.56.96.319,1,1,0,0
2019-01-22 2,31.56.96.331,1,1,0,0
2019-01-22 8,31.56.96.667,1,1,0,0
2019-01-22 7,31.56.96.779,1,1,0,0
2019-01-22 6,31.56.96.816,1,1,0,0
2019-01-22 8,31.56.96.826,1,1,0,0
2019-01-22 8,31.56.96.844,1,1,0,0
2019-01-22 5,40.77.167.129,1,0,1,0
2019-01-22 11,40.77.167.491,1,1,0,0
2019-01-22 5,40.77.167.606,1,1,0,0
2019-01-22 8,40.77.167.908,1,1,0,0
2019-01-22 6,5.209.200.141,1,1,0,0
2019-01-22 11,5.209.200.345,1,1,0,0
2019-01-22 7,5.209.200.382,1,1,0,0
2019-01-22 0,5.209.200.701,1,1,0,0
2019-01-22 1,5.209.200.713,1,1,0,0
2019-01-22 5,5.209.200.841,1,1,0,0
2019-01-22 10,5.211.97.181,1,1,0,0
2019-01-22 10,5.211.97.300,1,1,0,0
2019-01-22 11,5.211.97.384,1,1,0,0
2019-01-22 9,5.211.97.409,1,1,0,0
2019-01-22 10,5.211.97.493,1,1,0,0
2019-01-22 7,5.211.97.594,1,1,0,0
2019-01-22 7,5.211.97.725,1,1,0,0
2019-01-22 7,5.211.97.729,1,1,0,0
2019-01-22 11,5.211.97.734,1,1,0,0
2019-01-22 3,5.211.97.759,1,1,0,0
2019-01-22 8,5.211.97.921,1,1,0,0
2019-01-22 5,5.211.97.945,1,1,0,0
2019-01-11 6,5.62.206.256,1,1,0,0
2019-01-27 10,5.62.206.456,1,1,0,0
2019-01-31 11,5.62.206.517,1,1,0,0
2019-01-20 2,5.62.206.891,1,1,0,0
2019-01-18 0,5.62.206.963,1,1,0,0
2019-01-15 3,5.78.198.52,1,1,0,0
2019-01-22 3,5.78.198.860,1,0,1,0
2019-01-22 11,5.78.198.875,1,0,1,0
2019-01-22 1,5.78.198.922,1,0,1,0
2019-01-31 2,54.36.148.140,1,1,0,0
2019-01-22 5,54.36.148.161,2,1,1,0
2019-01-26 6,54.36.148.23,1,1,0,0
2019-01-15 0,54.36.148.323,1,1,0,0
2019-01-22 0,54.36.148.339,1,1,0,0
2019-01-22 9,54.36.148.368,1,1,0,0
2019-01-22 10,54.36.148.38,1,1,0,0
2019-01-31 3,54.36.148.687,1,1,0,0
2019-01-22 5,54.36.148.76,1,1,0,0
2019-01-22 6,54.36.148.913,1,1,0,0
2019-01-31 4,54.36.148.990,1,1,0,0
2019-01-22 8,66.111.54.166,1,1,0,0
2019-01-22 6,66.111.54.186,1,1,0,0
2019-01-22 4,66.111.54.323,1,1,0,0
2019-01-22 4,66.111.54.386,1,1,0,0
2019-01-22 3,66.111.54.457,1,1,0,0
2019-01-22 3,66.111.54.565,1,1,0,0
2019-01-22 1,66.111.54.787,1,1,0,0
2019-01-22 6,66.111.54.938,1,1,0,0
2019-01-22 1,66.249.66.15,1,1,0,0
2019-01-19 8,66.249.66.194,1,0,1,0
2019-01-19 10,66.249.66.194,1,0,1,0
2019-01-21 5,66.249.66.194,1,0,1,0
2019-01-26 11,66.249.66.194,1,0,1,0
2019-01-22 8,66.249.66.232,1,1,0,0
2019-01-22 0,66.249.66.234,1,1,0,0
2019-01-22 6,66.249.66.288,2,2,0,0
2019-01-22 11,66.249.66.29,1,1,0,0
2019-01-22 2,66.249.66.355,1,1,0,0
2019-01-22 8,66.249.66.428,1,0,1,0
2019-01-22 2,66.249.66.528,1,1,0,0
2019-01-22 9,66.249.66.621,1,0,1,0
2019-01-22 5,66.249.66.666,1,0,1,0
2019-01-22 8,66.249.66.698,1,1,0,0
2019-01-22 1,66.249.66.714,1,1,0,0
2019-01-22 5,66.249.66.918,1,1,0,0
2019-01-22 11,66.249.66.990,1,1,0,0
2019-01-22 7,91.99.72.167,1,1,0,0
2019-01-22 7,91.99.72.247,1,1,0,0
2019-01-22 4,91.99.72.350,1,1,0,0
2019-01-22 6,91.99.72.388,1,0,1,0
2019-01-22 10,91.99.72.527,1,0,1,0
2019-01-22 4,91.99.72.581,1,0,1,0
2019-01-22 7,91.99.72.652,1,0,1,0
2019-01-22 5,91.99.72.700,1,1,0,0
2019-01-22 6,91.99.72.777,1,0,1,0
2019-01-22 1,91.99.72.79,1,0,1,0
2019-01-22 8,2.179.141.171,1,0,1,0
2019-01-22 0,207.46.13.395,1,1,0,0
2019-01-22 2,207.46.13.981,1,1,0,0
2019-01-22 5,31.56.96.252,1,1,0,0
2019-01-22 1,5.209.200.341,1,1,0,0
2019-01-22 7,5.209.200.971,1,1,0,0
2019-01-22 2,5.78.198.207,1,1,0,0
2019-01-22 5,5.78.198.745,1,0,1,0
2019-01-22 2,66.111.54.676,1,1,0,0
2019-01-22 1,66.111.54.693,1,1,0,0
2019-01-22 0,66.111.54.734,1,1,0,0
2019-01-22 8,66.111.54.778,1,1,0,0
2019-01-22 0,66.249.66.125,1,1,0,0
2019-01-22 6,66.249.66.19,1,1,0,0
2019-01-22 7,66.249.66.190,1,1,0,0
2019-01-20 6,66.249.66.194,1,0,1,0
2019-01-22 2,66.249.66.263,1,1,0,0
2019-01-22 1,66.249.66.471,2,1,1,0
2019-01-22 1,66.249.66.54,1,1,0,0
2019-01-22 0,66.249.66.56,1,0,1,0
2019-01-22 1,66.249.66.683,1,1,0,0
2019-01-22 3,66.249.66.757,1,1,0,0
2019-01-22 1,66.249.66.931,1,1,0,0
2019-01-22 7,91.99.72.374,1,0,1,0
2019-01-22 3,91.99.72.53,1,1,0,0
2019-01-22 3,91.99.72.750,1,1,0,0
2019-01-22 6,91.99.72.91,1,1,0,0
2019-01-22 1,2.177.12.260,1,1,0,0
2019-01-22 10,2.177.12.457,1,1,0,0
2019-01-22 2,2.177.12.500,1,1,0,0
2019-01-22 7,2.177.12.513,1,1,0,0
2019-01-22 4,2.177.12.581,1,1,0,0
2019-01-22 3,2.177.12.606,1,1,0,0
2019-01-22 7,2.177.12.681,1,1,0,0
2019-01-22 0,2.177.12.684,1,1,0,0
2019-01-22 10,2.177.12.726,1,1,0,0
2019-01-22 6,2.177.12.759,1,1,0,0
2019-01-22 6,2.177.12.765,1,1,0,0
2019-01-22 8,2.177.12.784,1,1,0,0
2019-01-22 10,2.177.12.814,1,1,0,0
2019-01-22 6,2.177.12.824,1,1,0,0
2019-01-22 2,2.179.141.123,1,0,1,0
2019-01-22 7,2.179.141.225,1,0,1,0
2019-01-22 1,2.179.141.45,1,0,1,0
2019-01-22 8,2.179.141.480,1,0,1,0
2019-01-22 5,2.179.141.601,1,0,1,0
2019-01-22 1,2.179.141.611,1,0,1,0
2019-01-22 0,2.179.141.812,1,0,1,0
2019-01-22 0,204.18.198.232,1,1,0,0
2019-01-22 6,204.18.198.248,1,0,1,0
2019-01-30 4,204.18.198.248,1,0,1,0
2019-01-22 11,204.18.198.356,1,1,0,0
2019-01-22 7,204.18.198.577,1,1,0,0
2019-01-22 5,204.18.198.658,1,1,0,0
2019-01-22 10,204.18.198.69,1,1,0,0
2019-01-22 0,204.18.198.812,1,1,0,0
2019-01-22 10,207.46.13.177,1,1,0,0
2019-01-22 11,207.46.13.377,1,1,0,0
2019-01-22 4,207.46.13.402,1,1,0,0
2019-01-22 11,207.46.13.640,1,1,0,0
2019-01-22 2,207.46.13.966,1,1,0,0
2019-01-22 1,207.46.13.970,1,1,0,0
2019-01-22 6,31.56.96.233,1,1,0,0
2019-01-22 1,31.56.96.565,1,1,0,0
2019-01-22 7,31.56.96.963,1,1,0,0
2019-01-22 9,40.77.167.188,1,1,0,0
2019-01-22 9,40.77.167.433,1,1,0,0
2019-01-22 5,40.77.167.458,1,1,0,0
2019-01-22 6,40.77.167.525,1,1,0,0
2019-01-22 6,40.77.167.797,1,1,0,0
2019-01-27 3,5.209.200.218,2,2,0,0
2019-01-22 10,5.209.200.26,1,1,0,0
2019-01-22 4,5.209.200.37,2,2,0,0
2019-01-22 0,5.209.200.453,1,1,0,0
2019-01-22 9,5.209.200.716,1,1,0,0
2019-01-22 4,5.209.200.884,1,1,0,0
2019-01-22 11,5.209.200.925,1,1,0,0
2019-01-22 4,5.211.97.169,1,1,0,0
2019-01-22 5,5.211.97.223,1,1,0,0
2019-01-22 7,5.211.97.251,1,1,0,0
2019-01-22 6,5.211.97.380,1,1,0,0
2019-01-22 9,5.211.97.529,1,1,0,0
2019-01-22 11,5.211.97.569,1,1,0,0
2019-01-22 0,5.211.97.605,1,1,0,0
2019-01-22 4,5.211.97.787,1,1,0,0
2019-01-22 9,5.211.97.943,1,1,0,0
2019-01-22 7,5.211.97.944,1,1,0,0
2019-01-13 4,5.62.206.337,1,1,0,0
2019-01-11 7,5.62.206.389,1,1,0,0
2019-01-12 4,5.62.206.409,1,1,0,0
2019-01-22 4,5.62.206.811,1,1,0,0
2019-01-28 3,5.62.206.893,1,1,0,0
2019-01-22 5,5.62.206.897,1,1,0,0
2019-01-22 6,5.78.198.116,1,1,0,0
2019-01-22 8,5.78.198.240,1,1,0,0
2019-01-22 6,5.78.198.319,1,0,1,0
2019-01-22 2,5.78.198.373,1,0,1,0
2019-01-22 8,5.78.198.464,1,1,0,0
2019-01-22 11,5.78.198.515,1,1,0,0
2019-01-22 6,5.78.198.576,1,0,1,0
2019-01-22 9,5.78.198.86,1,1,0,0
2019-01-22 6,5.78.198.903,1,1,0,0
2019-01-22 2,5.78.198.93,2,1,1,0
2019-01-22 5,5.78.198.948,1,1,0,0
2019-01-22 5,54.36.148.16,1,1,0,0
2019-01-22 9,54.36.148.206,2,2,0,0
2019-01-30 8,54.36.148.257,1,1,0,0
2019-01-23 5,54.36.148.355,1,1,0,0
2019-01-22 8,54.36.148.537,1,1,0,0
2019-01-22 4,54.36.148.552,1,1,0,0
2019-01-31 6,54.36.148.638,1,1,0,0
2019-01-27 7,54.36.148.829,1,1,0,0
2019-01-26 1,54.36.148.995,1,1,0,0
2019-01-22 7,66.111.54.105,1,1,0,0
2019-01-22 10,66.111.54.197,1,1,0,0
2019-01-22 3,66.111.54.474,1,1,0,0
2019-01-22 11,66.111.54.516,1,1,0,0
2019-01-22 5,66.111.54.57,2,2,0,0
2019-01-22 7,66.111.54.621,1,1,0,0
2019-01-22 10,66.111.54.625,1,1,0,0
2019-01-22 11,66.111.54.638,1,1,0,0
2019-01-22 11,66.249.66.109,1,1,0,0
2019-01-22 9,66.249.66.141,3,3,0,0
2019-01-22 9,66.249.66.192,1,1,0,0
2019-01-28 7,66.249.66.194,1,0,1,0
2019-01-22 7,66.249.66.279,1,1,0,0
2019-01-22 4,66.249.66.289,1,1,0,0
2019-01-22 9,66.249.66.39,1,1,0,0
2019-01-22 3,66.249.66.436,2,2,0,0
2019-01-22 2,66.249.66.493,1,1,0,0
2019-01-22 10,66.249.66.506,2,1,1,0
2019-01-22 5,66.249.66.518,1,1,0,0
2019-01-22 7,66.249.66.689,1,1,0,0
2019-01-22 9,66.249.66.736,2,2,0,0
2019-01-22 8,66.249.66.8,2,1,1,0
2019-01-22 0,66.249.66.812,1,1,0,0
2019-01-22 11,66.249.66.901,3,3,0,0
2019-01-22 3,66.249.66.908,3,3,0,0
2019-01-22 10,66.249.66.952,1,1,0,0
2019-01-22 5,91.99.72.278,1,1,0,0
2019-01-22 8,91.99.72.315,1,0,1,0
2019-01-22 11,91.99.72.376,1,0,1,0
2019-01-22 6,91.99.72.385,1,1,0,0
2019-01-22 8,91.99.72.392,1,1,0,0
2019-01-22 10,91.99.72.594,1,1,0,0
2019-01-22 11,207.46.13.837,1,1,0,0
2019-01-22 2,5.209.200.202,1,1,0,0
2019-01-22 2,5.209.200.77,2,2,0,0
2019-01-22 10,5.211.97.193,1,1,0,0
2019-01-22 4,5.211.97.660,1,1,0,0
2019-01-22 10,5.211.97.97,1,1,0,0
2019-01-22 4,5.78.198.286,1,0,1,0
2019-01-22 8,5.78.198.438,1,1,0,0
2019-01-22 3,66.111.54.173,1,1,0,0
2019-01-22 2,66.111.54.249,2,0,2,0
2019-01-22 1,66.111.54.267,2,2,0,0
2019-01-22 2,66.111.54.926,1,1,0,0
2019-01-22 2,66.249.66.368,2,2,0,0
2019-01-22 10,66.249.66.428,1,1,0,0
2019-01-22 1,66.249.66.484,2,2,0,0
2019-01-22 5,66.249.66.498,2,1,1,0
2019-01-22 4,66.249.66.514,1,1,0,0
2019-01-22 7,66.249.66.588,1,1,0,0
2019-01-22 1,66.249.66.912,1,1,0,0
2019-01-22 6,66.249.66.963,1,1,0,0
2019-01-22 0,66.249.66.987,2,2,0,0
2019-01-22 1,91.99.72.437,1,1,0,0
2019-01-22 11,91.99.72.540,1,0,1,0
2019-01-22 8,91.99.72.720,1,1,0,0
2019-01-22 7,91.99.72.830,1,1,0,0
2019-01-22 1,2.177.12.104,1,1,0,0
2019-01-22 9,2.177.12.151,1,1,0,0
2019-01-22 10,2.177.12.170,1,1,0,0
2019-01-22 5,2.177.12.291,1,1,0,0
2019-01-22 8,2.177.12.388,1,1,0,0
2019-01-22 7,2.177.12.531,1,1,0,0
2019-01-22 4,2.177.12.726,1,1,0,0
2019-01-22 3,2.177.12.813,1,1,0,0
2019-01-22 5,2.177.12.822,1,1,0,0
2019-01-22 6,2.179.141.279,1,0,1,0
2019-01-22 6,2.179.141.418,1,0,1,0
2019-01-22 8,2.179.141.483,1,0,1,0
2019-01-22 9,2.179.141.494,1,0,1,0
2019-01-22 4,2.179.141.694,1,0,1,0
2019-01-22 0,2.179.141.771,1,0,1,0
2019-01-19 3,204.18.198.248,1,0,1,0
2019-01-29 7,204.18.198.248,1,0,1,0
2019-01-22 8,204.18.198.41,1,1,0,0
2019-01-22 1,204.18.198.558,1,1,0,0
2019-01-22 0,204.18.198.560,1,1,0,0
2019-01-22 7,204.18.198.690,1,1,0,0
2019-01-22 11,204.18.198.761,1,1,0,0
2019-01-22 10,204.18.198.792,1,1,0,0
2019-01-22 8,207.46.13.136,1,0,1,0
2019-01-22 10,207.46.13.561,1,1,0,0
2019-01-22 3,207.46.13.828,1,1,0,0
2019-01-22 0,207.46.13.92,1,1,0,0
2019-01-22 11,207.46.13.941,1,1,0,0
2019-01-22 3,207.46.13.994,1,1,0,0
2019-01-22 3,31.56.96.12,1,1,0,0
2019-01-22 2,31.56.96.877,1,1,0,0
2019-01-22 10,40.77.167.35,1,1,0,0
2019-01-22 9,40.77.167.57,1,1,0,0
2019-01-22 8,40.77.167.883,1,1,0,0
2019-01-22 7,5.209.200.261,1,1,0,0
2019-01-22 5,5.209.200.382,1,1,0,0
2019-01-22 0,5.209.200.561,1,1,0,0
2019-01-22 8,5.209.200.566,2,2,0,0
2019-01-22 7,5.209.200.622,1,1,0,0
2019-01-22 8,5.209.200.8,1,1,0,0
2019-01-22 11,5.209.200.873,1,1,0,0
2019-01-22 9,5.209.200.949,1,1,0,0
2019-01-22 7,5.209.200.989,1,1,0,0
2019-01-22 1,5.211.97.217,1,1,0,0
2019-01-22 6,5.211.97.305,1,1,0,0
2019-01-22 1,5.211.97.318,1,1,0,0
2019-01-10 4,5.211.97.39,1,0,1,0
2019-01-22 11,5.211.97.454,1,1,0,0
2019-01-22 3,5.211.97.561,1,1,0,0
2019-01-22 0,5.211.97.641,1,1,0,0
2019-01-22 6,5.211.97.844,1,1,0,0
2019-01-22 8,5.211.97.856,1,1,0,0
2019-01-24 9,5.62.206.200,1,1,0,0
2019-01-19 9,5.62.206.424,1,1,0,0
2019-01-19 5,5.62.206.557,1,1,0,0
2019-01-27 6,5.62.206.588,1,1,0,0
2019-01-16 7,5.62.206.618,1,1,0,0
2019-01-26 2,5.62.206.734,1,1,0,0
2019-01-20 1,5.62.206.884,1,1,0,0
2019-01-22 4,5.78.198.118,1,0,1,0
2019-01-22 0,5.78.198.159,1,0,1,0
2019-01-22 4,5.78.198.243,1,1,0,0
2019-01-22 8,5.78.198.279,2,1,1,0
2019-01-29 3,5.78.198.52,1,1,0,0
2019-01-22 2,5.78.198.603,1,1,0,0
2019-01-22 8,5.78.198.644,1,1,0,0
2019-01-22 2,5.78.198.656,1,1,0,0
2019-01-22 0,5.78.198.701,1,0,1,0
2019-01-22 3,5.78.198.710,1,0,1,0
2019-01-22 3,5.78.198.723,1,0,1,0
2019-01-22 2,5.78.198.817,1,1,0,0
2019-01-22 1,5.78.198.831,1,0,1,0
2019-01-22 0,5.78.198.856,1,0,1,0
2019-01-13 6,54.36.148.27,1,1,0,0
2019-01-22 4,54.36.148.325,1,1,0,0
2019-01-22 9,54.36.148.387,1,1,0,0
2019-01-22 5,54.36.148.50,1,1,0,0
2019-01-30 4,54.36.148.595,1,1,0,0
2019-01-22 3,54.36.148.719,1,1,0,0
2019-01-22 11,54.36.148.782,1,1,0,0
2019-01-22 7,54.36.148.821,1,1,0,0
2019-01-22 3,54.36.148.965,1,1,0,0
2019-01-22 2,66.111.54.252,1,1,0,0
2019-01-22 7,66.111.54.311,2,2,0,0
2019-01-22 0,66.111.54.32,1,1,0,0
2019-01-22 9,66.111.54.369,1,1,0,0
2019-01-22 9,66.111.54.417,1,1,0,0
2019-01-22 5,66.111.54.479,1,1,0,0
2019-01-22 10,66.111.54.518,1,1,0,0
2019-01-22 2,66.111.54.522,1,1,0,0
2019-01-22 11,66.111.54.542,1,1,0,0
2019-01-22 8,66.111.54.543,1,1,0,0
2019-01-22 3,66.111.54.587,2,2,0,0
2019-01-22 4,66.111.54.745,1,1,0,0
2019-01-22 6,66.111.54.761,1,1,0,0
2019-01-22 5,66.111.54.816,1,1,0,0
2019-01-22 4,66.111.54.833,1,1,0,0
2019-01-22 6,66.111.54.875,1,1,0,0
2019-01-22 10,66.249.66.141,2,1,1,0
2019-01-16 5,66.249.66.194,1,0,1,0
2019-01-17 1,66.249.66.194,1,0,1,0
2019-01-22 0,66.249.66.207,2,2,0,0
2019-01-22 0,66.249.66.220,1,1,0,0
2019-01-22 7,66.249.66.242,1,1,0,0
2019-01-22 8,66.249.66.327,1,0,1,0
2019-01-22 8,66.249.66.490,1,1,0,0
2019-01-22 5,66.249.66.502,1,1,0,0
2019-01-22 0,66.249.66.522,1,1,0,0
2019-01-22 9,66.249.66.526,2,1,1,0
2019-01-22 11,66.249.66.559,1,1,0,0
2019-01-22 9,66.249.66.582,2,2,0,0
2019-01-22 6,66.249.66.611,1,0,1,0
2019-01-22 5,66.249.66.702,2,2,0,0
2019-01-22 11,66.249.66.72,2,2,0,0
2019-01-22 8,66.249.66.800,3,3,0,0
2019-01-22 1,66.249.66.818,1,1,0,0
2019-01-22 8,66.249.66.883,1,1,0,0
2019-01-22 7,91.99.72.111,1,1,0,0
2019-01-22 3,91.99.72.25,1,1,0,0
2019-01-22 7,91.99.72.453,1,0,1,0
2019-01-22 8,91.99.72.490,1,1,0,0
2019-01-22 5,91.99.72.637,1,0,1,0
2019-01-22 5,91.99.72.667,1,1,0,0
2019-01-22 8,91.99.72.752,1,1,0,0
2019-01-22 6,91.99.72.767,1,1,0,0
2019-01-22 9,91.99.72.816,1,0,1,0
2019-01-22 9,91.99.72.867,1,0,1,0
2019-01-22 5,2.177.12.763,1,1,0,0
2019-01-22 8,204.18.198.47,1,1,0,0
2019-01-22 2,207.46.13.773,1,1,0,0
2019-01-14 1,5.211.97.39,1,0,1,0
2019-01-22 0,66.111.54.574,1,1,0,0
2019-01-22 10,66.111.54.714,1,1,0,0
2019-01-22 2,66.249.66.283,1,1,0,0
2019-01-22 4,66.249.66.318,1,1,0,0
2019-01-22 4,66.249.66.384,1,0,1,0
2019-01-22 4,66.249.66.472,1,1,0,0
2019-01-22 4,66.249.66.54,2,2,0,0
2019-01-22 7,66.249.66.583,2,2,0,0
2019-01-22 0,66.249.66.62,1,1,0,0
2019-01-22 7,66.249.66.650,1,1,0,0
2019-01-22 2,66.249.66.789,1,1,0,0
2019-01-22 5,66.249.66.797,1,1,0,0
2019-01-22 6,66.249.66.798,1,1,0,0
2019-01-22 1,66.249.66.813,1,1,0,0
2019-01-22 1,66.249.66.868,1,1,0,0
2019-01-22 5,66.249.66.869,1,0,1,0
2019-01-22 1,66.249.66.938,1,1,0,0
2019-01-22 0,66.249.66.943,1,1,0,0
2019-01-22 4,66.249.66.997,1,1,0,0
2019-01-22 11,91.99.72.369,1,0,1,0
2019-01-22 7,2.177.12.285,1,1,0,0
2019-01-22 8,2.177.12.749,1,1,0,0
2019-01-22 7,2.177.12.874,1,1,0,0
2019-01-22 6,2.177.12.96,1,1,0,0
2019-01-22 5,2.179.141.118,1,0,1,0
2019-01-22 9,2.179.141.199,1,0,1,0
2019-01-22 4,2.179.141.274,1,0,1,0
2019-01-22 6,2.179.141.329,1,0,1,0
2019-01-22 0,2.179.141.397,1,0,1,0
2019-01-22 5,2.179.141.580,1,0,1,0
2019-01-22 1,2.179.141.737,1,0,1,0
2019-01-22 10,2.179.141.798,1,0,1,0
2019-01-15 0,204.18.198.248,1,0,1,0
2019-01-20 6,204.18.198.248,1,0,1,0
2019-01-22 6,204.18.198.52,1,1,0,0
2019-01-22 10,204.18.198.758,1,1,0,0
2019-01-22 11,204.18.198.821,1,1,0,0
2019-01-22 10,204.18.198.827,1,1,0,0
2019-01-22 5,204.18.198.984,1,1,0,0
2019-01-22 9,207.46.13.256,1,1,0,0
2019-01-22 10,207.46.13.442,1,1,0,0
2019-01-22 11,207.46.13.504,1,1,0,0
2019-01-22 7,207.46.13.523,1,1,0,0
2019-01-22 2,207.46.13.545,1,1,0,0
2019-01-22 4,207.46.13.719,1,1,0,0
2019-01-22 1,207.46.13.83,1,1,0,0
2019-01-22 10,207.46.13.902,1,1,0,0
2019-01-22 9,31.56.96.112,1,1,0,0
2019-01-22 10,31.56.96.198,1,1,0,0
2019-01-22 9,31.56.96.28,1,1,0,0
2019-01-22 1,31.56.96.307,1,1,0,0
2019-01-22 5,31.56.96.317,1,1,0,0
2019-01-22 0,31.56.96.370,1,1,0,0
2019-01-22 0,31.56.96.371,1,1,0,0
2019-01-22 0,31.56.96.591,1,1,0,0
2019-01-22 8,31.56.96.959,1,1,0,0
2019-01-22 1,40.77.167.411,1,1,0,0
2019-01-22 7,40.77.167.539,1,1,0,0
2019-01-22 9,40.77.167.69,1,1,0,0
2019-01-22 9,40.77.167.710,1,1,0,0
2019-01-22 0,40.77.167.782,1,1,0,0
2019-01-22 4,5.209.200.225,1,1,0,0
2019-01-22 4,5.209.200.264,1,1,0,0
2019-01-22 0,5.209.200.339,1,1,0,0
2019-01-22 9,5.209.200.356,1,1,0,0
2019-01-22 7,5.209.200.449,1,1,0,0
2019-01-22 7,5.209.200.515,1,1,0,0
2019-01-22 7,5.209.200.522,2,2,0,0
2019-01-22 1,5.209.200.637,1,1,0,0
2019-01-22 5,5.209.200.726,1,1,0,0
2019-01-22 10,5.209.200.749,1,1,0,0
2019-01-22 6,5.209.200.761,1,1,0,0
2019-01-22 9,5.209.200.831,1,1,0,0
2019-01-22 2,5.209.200.833,1,1,0,0
2019-01-22 10,5.209.200.991,1,1,0,0
2019-01-22 8,5.211.97.246,1,1,0,0
2019-01-18 11,5.211.97.39,1,0,1,0
2019-01-22 4,5.211.97.43,1,1,0,0
2019-01-22 6,5.211.97.535,1,1,0,0
2019-01-22 5,5.211.97.613,1,1,0,0
2019-01-22 4,5.211.97.714,1,1,0,0
2019-01-22 4,5.211.97.81,1,1,0,0
2019-01-11 8,5.62.206.320,1,1,0,0
2019-01-22 11,5.78.198.144,1,0,1,0
2019-01-22 4,5.78.198.256,1,1,0,0
2019-01-22 11,5.78.198.289,1,0,1,0
2019-01-22 6,5.78.198.4,1,0,1,0
2019-01-22 2,5.78.198.63,1,0,1,0
2019-01-22 1,5.78.198.677,1,0,1,0
2019-01-22 11,5.78.198.693,1,0,1,0
2019-01-22 8,5.78.198.731,1,1,0,0
2019-01-22 0,5.78.198.95,1,0,1,0
2019-01-31 9,54.36.148.262,1,1,0,0
2019-01-22 8,54.36.148.263,1,1,0,0
2019-01-22 9,54.36.148.287,1,1,0,0
2019-01-22 6,54.36.148.395,1,1,0,0
2019-01-22 3,54.36.148.397,1,1,0,0
2019-01-22 11,54.36.148.410,1,1,0,0
2019-01-22 7,54.36.148.464,1,1,0,0
2019-01-28 1,54.36.148.639,1,1,0,0
2019-01-16 1,54.36.148.657,1,1,0,0
2019-01-24 8,54.36.148.664,1,1,0,0
2019-01-22 10,54.36.149.17,1,0,1,0
2019-01-22 1,66.111.54.11,1,1,0,0
2019-01-22 7,66.111.54.130,1,1,0,0
2019-01-22 5,66.111.54.22,1,1,0,0
2019-01-22 6,66.111.54.232,1,1,0,0
2019-01-12 3,66.111.54.249,4,4,0,0
2019-01-22 10,66.111.54.34,1,1,0,0
2019-01-22 3,66.111.54.655,1,1,0,0
2019-01-22 10,66.111.54.659,1,1,0,0
2019-01-22 11,66.111.54.67,1,1,0,0
2019-01-22 5,66.111.54.827,1,1,0,0
2019-01-22 5,66.111.54.900,1,1,0,0
2019-01-22 11,66.111.54.906,1,1,0,0
2019-01-22 10,66.111.54.914,1,1,0,0
2019-01-22 8,66.111.54.953,1,1,0,0
2019-01-22 0,66.249.66.112,1,1,0,0
2019-01-22 5,66.249.66.123,2,2,0,0
2019-01-22 6,66.249.66.156,1,1,0,0
2019-01-22 0,66.249.66.247,1,1,0,0
2019-01-22 10,66.249.66.259,1,1,0,0
2019-01-22 8,66.249.66.304,1,0,1,0
2019-01-22 9,66.249.66.304,2,2,0,0
2019-01-22 5,66.249.66.400,2,1,1,0
2019-01-22 7,66.249.66.427,1,1,0,0
2019-01-22 1,66.249.66.525,1,1,0,0
2019-01-22 11,66.249.66.647,1,1,0,0
2019-01-22 10,66.249.66.702,1,1,0,0
2019-01-22 7,66.249.66.759,2,1,1,0
2019-01-22 10,66.249.66.78,1,1,0,0
2019-01-22 1,66.249.66.804,1,0,1,0
2019-01-22 10,66.249.66.847,1,1,0,0
2019-01-22 9,66.249.66.867,1,1,0,0
2019-01-22 11,66.249.66.873,1,1,0,0
2019-01-22 10,66.249.66.879,1,1,0,0
2019-01-22 5,66.249.66.901,1,1,0,0
2019-01-22 9,66.249.66.917,1,1,0,0
2019-01-22 0,66.249.66.980,1,1,0,0
2019-01-22 2,91.99.72.104,1,1,0,0
2019-01-22 6,91.99.72.270,1,1,0,0
